data,A845,A859,A860,A841,A844,A815,A880
2015-12-04,,1.0,0.0,9.8,1.2,0.2,0.0
2015-12-05,,0.8,24.2,46.8,10.6,0.4,1.0
2015-12-06,,2.2,0.2,0.0,0.0,5.0,0.2
2015-12-07,,3.2,1.8,0.0,0.0,6.6,0.0
2015-12-08,,2.6,0.0,0.0,0.0,0.2,0.0
2015-12-09,,2.8,0.0,0.0,0.0,0.0,0.0
2015-12-10,,5.6,29.0,30.2,,33.0,27.8
2015-12-11,,14.2,0.0,0.2,0.2,0.2,0.4
2015-12-12,,20.4,0.0,0.0,0.0,0.2,0.0
2015-12-13,,11.6,0.0,0.0,0.0,0.0,0.4
2015-12-14,,13.4,4.6,4.2,0.6,7.6,0.0
2015-12-15,,8.4,8.6,25.4,37.6,37.2,19.4
2015-12-16,,28.6,0.0,0.0,0.0,0.6,1.0
2015-12-17,,11.4,0.0,0.2,,0.2,0.0
2015-12-18,,6.2,0.0,4.4,0.0,0.0,0.0
2015-12-19,,4.6,25.6,31.6,12.8,10.6,5.8
2015-12-20,,3.2,19.4,12.0,,2.4,15.6
2015-12-21,,0.4,0.0,25.6,0.0,0.6,0.4
2015-12-22,,2.0,0.0,1.6,7.8,0.0,2.6
2015-12-23,,3.6,0.6,18.8,0.0,0.0,0.6
2015-12-24,,3.2,6.6,33.0,14.8,13.2,19.6
2015-12-25,,0.8,14.8,3.2,1.4,8.6,
2015-12-26,,0.4,11.6,0.0,,4.6,0.2
2015-12-27,,2.4,0.0,0.0,0.0,0.2,0.0
2015-12-28,,0.6,0.2,14.8,2.6,0.4,1.2
2015-12-29,,2.4,12.6,0.8,9.0,0.8,36.0
2015-12-30,,0.2,19.0,34.2,0.0,6.2,18.2
2015-12-31,,0.0,1.2,0.2,12.6,26.6,3.2
2016-01-01,,0.0,8.2,8.0,0.0,1.4,2.2
2016-01-02,,0.0,13.4,12.2,12.0,11.0,29.0
2016-01-03,,0.0,0.2,0.0,0.0,11.2,2.8
2016-01-04,,0.0,0.0,0.0,0.0,0.0,0.6
2016-01-05,,0.2,0.2,0.0,0.0,0.0,0.0
2016-01-06,,0.4,0.0,8.2,0.0,0.0,0.0
2016-01-07,,3.6,1.6,1.0,,0.2,3.2
2016-01-08,,4.4,16.2,0.0,0.0,0.0,0.0
2016-01-09,,3.4,0.0,0.8,0.0,0.0,7.8
2016-01-10,,1.4,8.8,8.6,13.2,7.0,1.2
2016-01-11,,5.8,17.2,6.8,7.8,21.6,3.0
2016-01-12,,0.4,0.2,0.0,0.0,0.2,0.0
2016-01-13,,2.2,0.0,0.0,0.0,0.0,0.2
2016-01-14,,0.8,0.0,0.0,0.0,0.2,0.0
2016-01-15,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-16,,1.8,0.0,0.0,,0.2,0.0
2016-01-17,,1.8,0.0,0.0,0.0,0.0,0.0
2016-01-18,,0.6,0.0,0.0,0.0,0.0,0.0
2016-01-19,,1.2,0.0,0.0,,0.0,0.0
2016-01-20,,0.4,0.0,0.0,0.0,0.0,0.0
2016-01-21,,0.2,0.0,0.0,0.0,0.0,0.0
2016-01-22,,0.6,0.0,0.0,,0.0,0.0
2016-01-23,,0.4,0.0,0.0,0.0,0.2,0.0
2016-01-24,,0.6,0.0,0.0,0.0,0.0,0.0
2016-01-25,,0.8,0.0,0.0,0.0,0.0,0.0
2016-01-26,,2.0,4.2,6.0,0.0,2.2,0.0
2016-01-27,,2.4,13.4,6.6,22.2,25.8,26.6
2016-01-28,,0.0,1.6,10.0,,0.2,0.4
2016-01-29,,0.0,0.0,0.0,,0.0,0.2
2016-01-30,,1.2,0.0,0.2,0.0,0.0,18.4
2016-01-31,,0.0,23.2,18.6,,12.4,
2016-02-01,,,,23.6,,,52.2
2016-02-02,0.0,,17.0,18.8,0.2,30.8,1.2
2016-02-03,0.0,,0.0,0.2,,7.4,2.0
2016-02-04,0.0,,28.0,7.8,41.2,6.4,11.0
2016-02-05,0.0,,5.6,1.0,2.6,5.4,10.2
2016-02-06,0.0,,17.4,17.0,0.2,1.6,0.0
2016-02-07,0.0,,2.0,10.0,2.6,0.2,0.0
2016-02-08,0.0,,0.0,5.6,0.0,0.0,0.0
2016-02-09,0.0,,0.0,11.4,,0.0,0.2
2016-02-10,0.0,,39.2,4.8,29.0,7.8,14.4
2016-02-11,0.0,,0.2,0.0,0.0,0.0,0.0
2016-02-12,0.0,,0.0,0.0,,0.0,0.0
2016-02-13,0.0,,0.0,0.0,0.0,0.0,0.0
2016-02-14,0.0,,9.2,17.6,18.8,6.0,10.2
2016-02-15,0.0,,2.8,8.6,,10.2,9.6
2016-02-16,0.0,,4.4,4.2,1.2,0.0,0.0
2016-02-17,0.0,,0.2,15.6,0.4,0.2,18.4
2016-02-18,0.0,,6.0,2.4,3.8,2.0,1.2
2016-02-19,0.0,,0.0,0.2,0.0,0.2,0.2
2016-02-20,0.0,,0.0,0.0,0.0,0.2,0.0
2016-02-21,20.6,,0.0,25.0,0.0,5.2,7.0
2016-02-22,33.0,,0.0,0.0,0.0,0.0,8.0
2016-02-23,38.2,,0.4,0.0,6.6,14.8,0.2
2016-02-24,24.8,,10.8,0.8,0.2,7.4,0.6
2016-02-25,33.2,,14.6,3.8,0.2,19.0,0.4
2016-02-26,0.2,,0.0,0.0,0.0,0.8,0.0
2016-02-27,2.2,,3.2,9.6,16.0,2.2,3.8
2016-02-28,9.8,,1.2,4.6,0.4,1.0,4.6
2016-02-29,0.8,,0.0,0.2,0.2,0.6,3.6
2016-03-01,0.0,,0.2,0.0,0.0,0.0,2.4
2016-03-02,0.0,,0.0,0.0,0.0,0.0,1.4
2016-03-03,,,,,27.6,32.4,0.6
2016-03-04,24.6,,10.8,3.8,21.0,13.4,0.8
2016-03-05,8.2,,2.2,0.4,0.4,0.2,0.8
2016-03-06,0.4,,0.0,0.0,0.0,0.0,0.6
2016-03-07,1.0,,0.2,0.2,0.0,0.2,0.6
2016-03-08,0.8,,0.0,0.0,0.0,0.2,0.4
2016-03-09,0.2,,45.2,17.6,0.0,0.0,1.2
2016-03-10,28.2,,33.4,26.2,48.4,33.0,0.6
2016-03-11,4.0,,1.0,8.8,1.4,8.2,30.0
2016-03-12,4.8,,0.2,0.4,9.4,12.8,8.6
2016-03-13,45.6,,0.6,0.0,0.4,0.8,0.2
2016-03-14,0.2,,0.0,0.0,0.0,2.6,0.0
2016-03-15,0.6,,0.0,,0.0,0.2,0.0
2016-03-16,2.0,,0.0,0.0,0.0,0.2,0.0
2016-03-17,0.2,,0.2,0.0,0.0,0.2,0.0
2016-03-18,0.4,,0.0,0.0,0.0,0.2,0.0
2016-03-19,0.0,,0.0,0.0,0.0,0.0,0.0
2016-03-20,5.4,,0.0,0.0,12.4,0.0,0.0
2016-03-21,5.6,,1.0,7.8,16.0,5.0,
2016-03-22,4.0,,,,11.0,7.4,
2016-03-23,0.6,,0.6,0.8,0.8,2.2,
2016-03-24,2.8,,0.0,0.0,0.2,0.2,
2016-03-25,56.8,,6.6,25.0,15.4,5.2,
2016-03-26,,,12.2,15.0,30.0,30.8,
2016-03-27,0.4,,0.0,0.0,5.0,0.0,
2016-03-28,0.0,,0.0,0.0,3.2,0.0,
2016-03-29,0.0,,0.0,0.2,0.2,0.2,
2016-03-30,0.6,,0.0,0.2,0.0,0.2,
2016-03-31,0.8,,0.0,0.0,0.0,0.2,
2016-04-01,0.4,,1.6,,0.0,0.4,
2016-04-02,0.4,0.0,0.0,,1.2,0.2,
2016-04-03,0.0,0.0,6.6,,0.0,6.4,
2016-04-04,0.8,0.0,0.4,,0.2,0.4,
2016-04-05,0.6,0.0,0.0,,0.0,0.0,
2016-04-06,0.0,0.0,0.0,,0.0,0.2,
2016-04-07,0.0,0.0,0.0,,3.0,0.0,
2016-04-08,0.2,0.0,0.0,,0.2,0.2,
2016-04-09,4.4,0.0,2.0,,10.4,17.6,
2016-04-10,0.6,0.0,2.4,,11.8,5.2,
2016-04-11,57.6,0.0,15.6,,11.4,10.4,
2016-04-12,5.0,0.0,9.8,,11.2,1.4,
2016-04-13,3.4,0.2,0.0,,0.2,0.0,
2016-04-14,2.0,0.0,23.4,,37.0,14.0,
2016-04-15,0.0,3.2,2.6,,0.0,0.2,
2016-04-16,0.2,4.4,0.0,,0.0,0.0,
2016-04-17,0.0,1.6,0.2,,0.0,0.2,
2016-04-18,0.2,0.0,0.2,,0.0,0.0,
2016-04-19,0.2,0.0,0.0,,0.0,0.2,
2016-04-20,0.2,0.0,0.0,,0.0,0.0,
2016-04-21,0.4,0.0,0.0,,0.0,0.0,
2016-04-22,33.0,4.2,11.4,,12.6,24.0,
2016-04-23,66.4,1.2,12.2,,0.6,28.4,
2016-04-24,0.6,0.2,0.2,,1.2,0.2,
2016-04-25,1.4,10.4,2.2,,36.2,3.4,
2016-04-26,2.0,17.6,10.2,,14.0,4.2,
2016-04-27,50.2,38.6,,,24.2,35.0,
2016-04-28,0.0,0.0,0.2,,0.2,0.2,
2016-04-29,0.0,0.0,0.0,,0.0,0.0,
2016-04-30,0.0,0.0,0.0,,0.0,0.0,
2016-05-01,0.0,,0.0,,0.0,0.2,
2016-05-02,0.0,0.2,0.0,,0.0,0.0,
2016-05-03,0.0,0.0,0.2,,0.0,0.0,
2016-05-04,0.0,0.2,0.2,,0.2,0.2,
2016-05-05,0.0,0.0,0.0,,0.0,0.0,0.0
2016-05-06,0.6,0.0,0.0,,2.6,0.2,0.2
2016-05-07,3.6,19.8,21.4,,0.0,1.0,0.2
2016-05-08,16.2,0.0,0.2,,0.2,0.2,0.0
2016-05-09,4.4,10.8,19.0,,4.8,2.6,2.2
2016-05-10,0.0,3.8,18.4,,0.8,0.4,0.0
2016-05-11,35.2,0.2,0.4,,0.2,4.6,1.0
2016-05-12,19.8,0.6,0.6,,,4.2,0.6
2016-05-13,8.6,0.2,0.0,,0.0,7.8,0.0
2016-05-14,0.8,0.0,0.0,,0.2,0.4,0.0
2016-05-15,3.0,0.0,0.0,,0.2,0.2,0.0
2016-05-16,24.6,23.4,25.8,,23.6,34.2,24.8
2016-05-17,0.0,0.0,0.0,,0.0,0.0,0.2
2016-05-18,0.0,0.0,0.0,,0.2,0.0,0.0
2016-05-19,0.0,0.0,0.0,,0.0,0.0,0.0
2016-05-20,1.4,4.0,2.2,,0.0,0.2,0.0
2016-05-21,17.4,,,,25.6,13.0,13.8
2016-05-22,7.4,7.0,10.8,,4.8,5.6,4.4
2016-05-23,6.2,4.8,2.4,,14.0,5.8,7.6
2016-05-24,0.0,0.2,0.2,,0.2,0.2,0.0
2016-05-25,1.2,0.0,0.0,,0.0,0.0,0.0
2016-05-26,3.4,2.4,0.0,,0.0,1.6,1.4
2016-05-27,0.6,8.4,1.8,,0.0,0.0,0.2
2016-05-28,0.2,0.2,0.0,,0.0,0.0,0.0
2016-05-29,3.2,1.0,4.6,,2.2,0.0,9.0
2016-05-30,8.8,0.6,8.8,,9.6,17.0,5.6
2016-05-31,4.0,1.4,0.8,,0.6,3.8,1.4
2016-06-01,0.2,0.2,0.2,,0.2,0.4,0.0
2016-06-02,3.2,10.4,7.2,,0.2,2.0,0.0
2016-06-03,0.0,0.0,0.2,,,0.0,0.0
2016-06-04,0.0,0.2,0.2,2.0,0.2,0.2,0.0
2016-06-05,0.0,0.0,0.2,0.0,0.2,0.2,0.0
2016-06-06,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2016-06-08,38.0,,0.0,0.0,0.2,0.2,0.0
2016-06-09,0.0,,0.0,0.0,0.0,0.0,0.0
2016-06-10,7.4,,0.2,0.0,0.0,0.0,0.0
2016-06-11,0.0,,0.0,0.0,0.0,0.0,0.0
2016-06-12,0.0,,0.0,0.0,0.0,0.0,0.0
2016-06-13,0.0,,0.0,0.0,0.0,0.0,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,15.0,40.2,24.0,25.4,19.2,10.8,10.8
2016-06-18,0.6,6.0,1.2,0.0,0.0,0.4,0.2
2016-06-19,0.2,1.0,0.0,0.0,0.2,0.0,0.0
2016-06-20,0.0,0.4,0.2,0.2,0.2,0.2,0.0
2016-06-21,0.0,10.6,0.4,2.0,0.0,0.0,0.0
2016-06-22,4.8,17.0,6.8,11.2,3.4,1.2,0.4
2016-06-23,3.4,0.4,0.0,3.0,3.0,1.0,0.0
2016-06-24,0.6,0.0,0.2,0.2,0.4,0.4,0.0
2016-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-26,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,0.0,0.0,0.2,0.2,0.0,0.4,0.0
2016-06-29,0.0,0.2,0.2,0.2,0.2,0.2,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.4,0.2,0.2,0.0,0.2,0.0
2016-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2016-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2016-07-06,0.8,4.8,5.8,13.6,23.6,9.0,10.6
2016-07-07,6.6,2.4,2.6,0.0,0.0,7.6,0.4
2016-07-08,0.0,,0.2,0.2,0.2,0.0,0.0
2016-07-09,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2016-07-10,2.6,0.0,0.2,0.0,18.0,12.0,11.6
2016-07-11,0.0,0.0,0.2,0.0,2.6,0.2,1.4
2016-07-12,3.6,0.0,0.0,0.0,11.2,26.2,42.8
2016-07-13,0.2,0.0,0.0,0.0,0.2,0.0,0.0
2016-07-14,45.8,4.8,18.4,6.0,,36.6,38.2
2016-07-15,40.0,23.0,23.0,26.4,,,
2016-07-16,22.6,38.2,23.0,15.0,2.0,5.0,0.2
2016-07-17,0.0,0.2,0.0,0.0,0.4,0.4,1.0
2016-07-18,0.0,,0.0,0.0,0.0,0.0,0.0
2016-07-19,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2016-07-20,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2016-07-21,0.0,0.0,0.2,0.2,0.0,0.2,0.0
2016-07-22,0.0,0.2,0.0,0.2,0.2,0.2,0.0
2016-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-24,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2016-07-25,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2016-07-26,1.0,0.2,0.0,0.0,1.2,0.0,1.2
2016-07-27,13.8,0.2,2.4,4.8,4.6,8.8,11.6
2016-07-28,0.0,,0.2,0.2,0.2,0.2,0.2
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2016-07-31,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,0.0,0.0,0.0,0.6,10.0,5.4,9.2
2016-08-03,6.6,19.6,22.2,33.0,,8.0,12.4
2016-08-04,2.4,0.4,0.0,0.0,0.2,0.2,0.0
2016-08-05,0.2,0.2,0.0,0.0,0.2,0.0,0.2
2016-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,20.4,15.2,8.8,24.8,20.2,26.8,21.0
2016-08-08,1.2,7.2,2.6,1.8,0.2,0.0,0.2
2016-08-09,3.0,4.2,2.8,0.0,0.0,0.0,0.0
2016-08-10,0.0,0.4,0.2,0.2,0.2,0.2,0.0
2016-08-11,1.4,0.0,0.2,0.2,0.0,0.2,0.0
2016-08-12,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2016-08-13,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2016-08-14,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2016-08-15,10.6,25.8,35.2,28.0,16.6,8.6,0.2
2016-08-16,0.0,15.0,2.0,10.4,0.8,0.4,0.2
2016-08-17,1.0,0.2,0.0,0.0,0.2,0.4,0.8
2016-08-18,2.2,23.2,11.8,19.2,12.0,7.0,4.8
2016-08-19,1.2,0.0,0.4,0.0,6.8,0.2,0.4
2016-08-20,35.2,,37.0,26.2,16.2,16.8,18.8
2016-08-21,44.0,35.8,27.0,39.2,31.2,24.6,40.6
2016-08-22,6.0,2.6,2.2,1.0,0.2,7.2,1.4
2016-08-23,2.4,,0.0,0.2,0.0,0.0,0.0
2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2016-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,0.0,0.0,0.0,0.0,1.6,0.2,0.6
2016-08-30,11.4,2.8,3.6,2.6,10.0,2.6,3.2
2016-08-31,5.8,3.6,4.6,3.8,14.0,14.0,13.8
2016-09-01,0.8,0.0,0.2,0.2,3.4,2.8,3.0
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.2,0.2
2016-09-03,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,36.4,24.4,,19.2,1.8,27.8,16.4
2016-09-05,19.4,0.4,2.6,0.2,0.0,3.0,0.8
2016-09-06,10.6,15.2,12.2,20.0,39.2,16.8,32.8
2016-09-07,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2016-09-08,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-09-09,0.2,0.0,0.0,0.2,0.0,0.4,0.0
2016-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2016-09-12,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,4.8,0.0,0.0,7.6,8.4,3.4,11.4
2016-09-14,16.8,8.2,12.4,5.4,3.8,20.0,5.4
2016-09-15,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,1.2,9.6,1.2,5.6,12.4,2.0,0.0
2016-09-19,5.0,29.4,7.0,13.0,3.0,5.0,0.2
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2016-09-21,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-25,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2016-09-26,0.0,0.0,0.0,0.0,0.2,0.2,0.2
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-02,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,0.6,0.0,0.0,0.0,0.0,0.2,0.0
2016-10-05,10.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,28.4,,,46.2,13.0,32.0,46.6
2016-10-07,46.6,0.2,3.2,5.0,0.4,3.0,0.4
2016-10-08,3.0,0.0,0.0,0.0,0.0,0.2,0.0
2016-10-09,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.2,0.0,0.2,0.0,0.0,0.2,0.0
2016-10-11,0.4,5.0,1.2,9.0,1.6,0.0,0.0
2016-10-12,1.2,0.2,0.0,0.0,0.2,0.2,0.0
2016-10-13,12.4,43.2,20.6,27.2,46.2,10.4,24.8
2016-10-14,0.6,0.2,0.0,0.0,0.2,0.0,0.0
2016-10-15,1.4,0.0,0.0,0.0,1.2,0.2,0.0
2016-10-16,17.2,0.0,0.0,0.2,24.6,17.0,4.0
2016-10-17,31.0,0.0,0.0,0.0,20.4,31.6,33.0
2016-10-18,20.2,21.0,46.0,26.0,51.8,31.2,41.0
2016-10-19,18.2,14.8,6.6,12.6,53.8,25.2,
2016-10-20,25.8,2.2,42.0,12.8,31.0,36.6,54.0
2016-10-21,0.2,0.0,0.0,0.2,0.0,0.0,0.2
2016-10-22,1.6,0.0,0.0,0.0,0.0,0.2,0.0
2016-10-23,2.6,0.0,0.0,,0.0,0.0,0.0
2016-10-24,2.0,0.0,3.0,,13.6,1.8,2.2
2016-10-25,37.6,,24.2,,50.0,32.4,23.6
2016-10-26,35.6,4.2,7.6,,5.2,3.8,3.6
2016-10-27,20.8,1.8,21.6,,23.2,37.2,17.6
2016-10-28,1.0,0.0,0.2,,0.2,2.4,2.4
2016-10-29,0.0,0.0,0.0,,0.0,0.2,0.0
2016-10-30,0.2,0.0,0.0,,0.0,0.0,0.0
2016-10-31,1.2,0.0,0.0,,0.0,0.2,0.0
2016-11-01,0.8,0.0,0.0,,0.0,0.2,0.0
2016-11-02,0.8,9.8,3.4,,6.4,8.6,5.6
2016-11-03,1.4,0.2,1.0,,0.8,0.0,0.2
2016-11-04,0.0,0.0,0.0,,0.0,0.2,0.0
2016-11-05,0.2,0.0,0.0,,0.0,0.0,0.0
2016-11-06,0.4,0.0,0.0,,0.0,0.2,0.0
2016-11-07,0.2,0.0,0.0,,0.0,0.2,0.0
2016-11-08,0.0,5.2,0.0,,0.0,0.0,0.0
2016-11-09,2.2,24.0,20.2,,6.4,8.0,2.4
2016-11-10,9.8,1.4,6.2,,40.2,12.4,28.0
2016-11-11,0.2,0.0,0.0,,0.2,0.0,0.4
2016-11-12,0.2,0.0,0.0,,0.0,0.0,0.0
2016-11-13,1.4,0.0,0.0,,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,,0.0,0.2,0.0
2016-11-15,0.0,0.0,0.0,,0.0,0.2,0.0
2016-11-16,1.2,12.8,10.0,,32.8,2.0,2.4
2016-11-17,27.4,6.4,13.4,,0.2,6.0,3.0
2016-11-18,16.0,0.8,1.0,,5.2,10.6,3.8
2016-11-19,4.2,0.0,0.0,,0.2,0.6,0.2
2016-11-20,0.4,0.0,0.0,,0.0,0.2,0.0
2016-11-21,0.4,0.0,0.0,,0.0,0.0,0.0
2016-11-22,3.6,0.0,0.0,,0.0,0.0,0.0
2016-11-23,6.0,2.2,0.0,,0.0,3.4,0.0
2016-11-24,0.2,0.0,0.0,,0.0,0.0,0.0
2016-11-25,0.4,5.2,2.8,,12.8,2.2,6.0
2016-11-26,4.6,18.6,2.2,,0.2,2.8,0.2
2016-11-27,0.6,0.0,0.0,,0.0,0.0,0.0
2016-11-28,17.4,30.4,20.2,,8.0,16.8,9.4
2016-11-29,10.0,45.2,,,1.0,3.2,0.8
2016-11-30,1.8,2.6,10.6,,0.0,0.0,0.2
2016-12-01,4.6,0.2,0.0,,0.0,0.0,0.0
2016-12-02,1.4,0.0,0.0,,0.0,0.0,0.0
2016-12-03,0.2,2.0,0.4,,3.8,0.0,0.0
2016-12-04,,25.0,31.8,,41.0,46.6,
2016-12-05,28.4,1.8,3.4,,2.2,2.4,1.6
2016-12-06,0.6,0.2,0.0,,0.0,0.0,0.0
2016-12-07,0.0,2.0,1.0,,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0,,0.0,0.0,0.0
2016-12-09,14.8,6.6,1.0,,2.6,2.2,5.4
2016-12-10,11.0,8.6,11.6,,2.4,3.2,1.8
2016-12-11,1.4,5.8,0.4,,2.4,4.0,4.6
2016-12-12,0.2,26.4,9.8,,0.0,0.2,0.0
2016-12-13,0.0,2.0,0.4,,0.0,0.0,0.0
2016-12-14,0.6,11.0,0.2,,7.4,3.6,7.0
2016-12-15,3.4,0.0,0.0,,0.0,0.2,0.4
2016-12-16,0.8,0.0,0.0,,0.0,0.0,0.0
2016-12-17,3.4,0.0,0.0,,0.0,0.2,0.0
2016-12-18,7.2,12.6,2.0,,4.4,0.4,0.0
2016-12-19,1.0,3.4,3.6,,4.6,0.0,0.0
2016-12-20,40.8,8.4,41.0,,4.8,16.4,4.4
2016-12-21,3.6,12.0,19.6,,0.2,2.8,0.0
2016-12-22,0.0,0.0,0.2,,0.0,0.2,3.0
2016-12-23,28.0,4.2,1.8,,0.0,22.6,19.6
2016-12-24,1.0,0.2,1.6,,20.6,40.6,24.0
2016-12-25,7.2,5.6,0.2,,0.6,1.0,2.2
2016-12-26,4.0,3.8,3.2,,0.0,0.0,2.2
2016-12-27,0.2,0.0,0.2,,0.0,0.0,0.2
2016-12-28,10.8,0.0,0.4,,0.0,2.6,0.0
2016-12-29,30.6,0.8,5.8,,7.8,18.6,0.4
2016-12-30,13.4,10.2,1.8,,2.4,3.0,17.0
2016-12-31,43.0,8.0,10.4,,2.6,12.8,11.8
2017-01-01,2.8,5.6,3.4,15.8,51.0,2.6,3.6
2017-01-02,0.0,0.2,0.0,0.0,0.6,0.2,0.2
2017-01-03,5.8,0.0,0.2,0.0,14.2,0.0,0.0
2017-01-04,0.8,0.0,0.0,4.0,0.0,0.2,48.2
2017-01-05,20.6,,46.0,6.6,4.2,11.4,15.2
2017-01-06,28.2,24.8,18.2,8.2,26.2,45.0,10.4
2017-01-07,3.8,18.0,4.8,30.4,28.2,0.0,0.0
2017-01-08,0.4,8.6,24.4,0.4,4.4,0.0,0.0
2017-01-09,2.0,23.6,0.2,0.0,1.2,1.0,4.8
2017-01-10,1.6,16.8,23.2,16.4,15.2,23.8,8.8
2017-01-11,0.0,5.0,0.0,5.2,0.4,0.0,0.0
2017-01-12,51.4,0.0,1.6,0.0,0.0,0.2,2.4
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2017-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,44.4,0.0,0.0,0.0,0.0,8.6,0.0
2017-01-17,0.2,0.0,0.0,0.0,4.8,0.0,7.6
2017-01-18,6.0,3.6,0.4,2.4,0.2,7.8,0.2
2017-01-19,24.4,0.0,1.2,0.0,0.0,2.4,0.0
2017-01-20,4.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,20.8,0.0,0.0,0.0,0.0,0.2,0.0
2017-01-22,1.4,0.0,1.6,0.0,0.0,0.0,0.0
2017-01-23,11.0,0.0,3.8,0.0,28.4,33.6,51.4
2017-01-24,4.2,2.4,3.0,0.0,0.2,2.6,0.4
2017-01-25,41.2,23.2,4.0,8.2,10.0,14.0,17.6
2017-01-26,2.2,8.2,2.0,18.4,1.4,3.8,14.0
2017-01-27,29.6,2.2,0.6,0.4,23.6,1.2,5.4
2017-01-28,0.8,0.2,0.0,0.0,0.0,0.0,0.2
2017-01-29,11.8,0.0,1.0,0.0,0.0,1.8,0.0
2017-01-30,23.8,0.4,0.2,0.2,5.0,10.4,12.4
2017-01-31,0.4,27.6,0.0,1.4,2.0,0.8,2.8
2017-02-01,3.2,2.8,0.6,0.4,0.4,0.2,0.2
2017-02-02,9.2,0.2,2.0,18.0,0.2,0.2,0.0
2017-02-03,5.6,11.0,18.4,15.6,1.8,7.4,30.0
2017-02-04,28.4,12.4,7.4,3.2,8.0,25.4,0.2
2017-02-05,11.4,0.0,0.0,0.0,1.0,0.0,1.4
